group,population,group_type,plane_idx,func_label,laterality,stim_mode,auc_dff,n_trials,response_class,response_is_active,bpi_category,point_label_id,fish_id
All neurons,all_neurons,all,2,414,ipsi,bout,0.1992007,4.0,bout-responsive,True,bout-responsive,roi:p2:f414,L396_f01
All neurons,all_neurons,all,2,415,ipsi,bout,0.11777265,4.0,bout-responsive,True,weak-response,roi:p2:f415,L396_f01
All neurons,all_neurons,all,2,421,ipsi,bout,0.25101256,4.0,bout-responsive,True,weak-response,roi:p2:f421,L396_f01
All neurons,all_neurons,all,2,426,ipsi,bout,0.122498706,4.0,bout-responsive,True,weak-response,roi:p2:f426,L396_f01
All neurons,all_neurons,all,2,435,ipsi,bout,0.42950773,4.0,bout-responsive,True,bout-responsive,roi:p2:f435,L396_f01
All neurons,all_neurons,all,2,437,ipsi,bout,0.37792408,4.0,bout-responsive,True,bout-responsive,roi:p2:f437,L396_f01
All neurons,all_neurons,all,2,439,ipsi,bout,0.68523026,4.0,bout-responsive,True,bout-responsive,roi:p2:f439,L396_f01
All neurons,all_neurons,all,2,449,ipsi,bout,0.106009275,4.0,bout-responsive,True,weak-response,roi:p2:f449,L396_f01
All neurons,all_neurons,all,2,458,ipsi,bout,0.08902779,4.0,bout-responsive,True,weak-response,roi:p2:f458,L396_f01
All neurons,all_neurons,all,2,464,ipsi,bout,0.23852846,4.0,bout-responsive,True,weak-response,roi:p2:f464,L396_f01
All neurons,all_neurons,all,2,465,ipsi,bout,0.08963212,4.0,bout-responsive,True,bout-responsive,roi:p2:f465,L396_f01
All neurons,all_neurons,all,2,473,ipsi,bout,0.09176109,4.0,bout-responsive,True,weak-response,roi:p2:f473,L396_f01
All neurons,all_neurons,all,2,474,ipsi,bout,0.12729256,4.0,bout-responsive,True,weak-response,roi:p2:f474,L396_f01
All neurons,all_neurons,all,2,480,ipsi,bout,0.08083281,4.0,bout-responsive,True,weak-response,roi:p2:f480,L396_f01
All neurons,all_neurons,all,2,481,ipsi,bout,0.23331429,4.0,bout-responsive,True,weak-response,roi:p2:f481,L396_f01
All neurons,all_neurons,all,2,483,ipsi,bout,0.36073828,4.0,bout-responsive,True,weak-response,roi:p2:f483,L396_f01
All neurons,all_neurons,all,2,498,ipsi,bout,0.054399922,4.0,bout-responsive,True,weak-response,roi:p2:f498,L396_f01
All neurons,all_neurons,all,2,501,ipsi,bout,0.06246586,4.0,bout-responsive,True,weak-response,roi:p2:f501,L396_f01
All neurons,all_neurons,all,2,524,ipsi,bout,0.081528895,4.0,bout-responsive,True,weak-response,roi:p2:f524,L396_f01
All neurons,all_neurons,all,2,525,ipsi,bout,0.09032773,4.0,bout-responsive,True,weak-response,roi:p2:f525,L396_f01
All neurons,all_neurons,all,2,534,ipsi,bout,0.13482852,4.0,bout-responsive,True,weak-response,roi:p2:f534,L396_f01
All neurons,all_neurons,all,2,537,ipsi,bout,0.10803391,4.0,bout-responsive,True,weak-response,roi:p2:f537,L396_f01
All neurons,all_neurons,all,2,550,ipsi,bout,0.07034113,4.0,bout-responsive,True,weak-response,roi:p2:f550,L396_f01
All neurons,all_neurons,all,2,559,ipsi,bout,0.10616045,4.0,bout-responsive,True,weak-response,roi:p2:f559,L396_f01
All neurons,all_neurons,all,2,563,ipsi,bout,0.20560682,4.0,bout-responsive,True,bout-responsive,roi:p2:f563,L396_f01
All neurons,all_neurons,all,2,564,ipsi,bout,0.073491804,4.0,bout-responsive,True,weak-response,roi:p2:f564,L396_f01
All neurons,all_neurons,all,2,568,ipsi,bout,0.067725345,4.0,bout-responsive,True,weak-response,roi:p2:f568,L396_f01
All neurons,all_neurons,all,2,574,ipsi,bout,0.37651837,4.0,bout-responsive,True,weak-response,roi:p2:f574,L396_f01
All neurons,all_neurons,all,2,589,ipsi,bout,0.12504683,4.0,bout-responsive,True,bout-responsive,roi:p2:f589,L396_f01
All neurons,all_neurons,all,2,590,ipsi,bout,0.30193013,4.0,bout-responsive,True,bout-responsive,roi:p2:f590,L396_f01
All neurons,all_neurons,all,2,597,ipsi,bout,0.095169574,4.0,bout-responsive,True,weak-response,roi:p2:f597,L396_f01
All neurons,all_neurons,all,2,598,ipsi,bout,0.0672414,4.0,bout-responsive,True,weak-response,roi:p2:f598,L396_f01
All neurons,all_neurons,all,2,601,ipsi,bout,0.08144349,4.0,bout-responsive,True,weak-response,roi:p2:f601,L396_f01
All neurons,all_neurons,all,2,603,ipsi,bout,0.09633057,4.0,bout-responsive,True,weak-response,roi:p2:f603,L396_f01
All neurons,all_neurons,all,2,608,ipsi,bout,0.07216051,4.0,bout-responsive,True,bout-responsive,roi:p2:f608,L396_f01
All neurons,all_neurons,all,2,616,ipsi,bout,0.28945082,4.0,bout-responsive,True,bout-responsive,roi:p2:f616,L396_f01
All neurons,all_neurons,all,2,620,ipsi,bout,0.07628175,4.0,bout-responsive,True,weak-response,roi:p2:f620,L396_f01
All neurons,all_neurons,all,2,622,ipsi,bout,0.12221559,4.0,bout-responsive,True,weak-response,roi:p2:f622,L396_f01
All neurons,all_neurons,all,2,625,ipsi,bout,0.061277803,4.0,bout-responsive,True,weak-response,roi:p2:f625,L396_f01
All neurons,all_neurons,all,2,626,ipsi,bout,0.09633109,4.0,bout-responsive,True,weak-response,roi:p2:f626,L396_f01
All neurons,all_neurons,all,2,636,ipsi,bout,0.09994642,4.0,bout-responsive,True,weak-response,roi:p2:f636,L396_f01
All neurons,all_neurons,all,2,638,ipsi,bout,0.07317582,4.0,bout-responsive,True,weak-response,roi:p2:f638,L396_f01
All neurons,all_neurons,all,2,639,ipsi,bout,0.048728008,4.0,bout-responsive,True,weak-response,roi:p2:f639,L396_f01
All neurons,all_neurons,all,2,641,ipsi,bout,0.37646717,4.0,bout-responsive,True,weak-response,roi:p2:f641,L396_f01
All neurons,all_neurons,all,2,642,ipsi,bout,0.13524637,4.0,bout-responsive,True,bout-responsive,roi:p2:f642,L396_f01
All neurons,all_neurons,all,2,651,ipsi,bout,0.077877715,4.0,bout-responsive,True,weak-response,roi:p2:f651,L396_f01
All neurons,all_neurons,all,2,655,ipsi,bout,0.06681451,4.0,bout-responsive,True,weak-response,roi:p2:f655,L396_f01
All neurons,all_neurons,all,2,659,ipsi,bout,0.1134118,4.0,bout-responsive,True,bout-responsive,roi:p2:f659,L396_f01
All neurons,all_neurons,all,2,667,ipsi,bout,0.0864867,4.0,bout-responsive,True,weak-response,roi:p2:f667,L396_f01
All neurons,all_neurons,all,2,682,ipsi,bout,0.13790384,4.0,bout-responsive,True,weak-response,roi:p2:f682,L396_f01
All neurons,all_neurons,all,2,697,ipsi,bout,0.05331376,4.0,bout-responsive,True,weak-response,roi:p2:f697,L396_f01
All neurons,all_neurons,all,2,700,ipsi,bout,0.15964139,4.0,bout-responsive,True,weak-response,roi:p2:f700,L396_f01
All neurons,all_neurons,all,2,711,ipsi,bout,0.06334813,4.0,bout-responsive,True,weak-response,roi:p2:f711,L396_f01
All neurons,all_neurons,all,2,713,ipsi,bout,0.08445156,4.0,bout-responsive,True,weak-response,roi:p2:f713,L396_f01
All neurons,all_neurons,all,2,718,ipsi,bout,0.21937999,4.0,bout-responsive,True,bout-responsive,roi:p2:f718,L396_f01
All neurons,all_neurons,all,2,734,ipsi,bout,0.12995827,4.0,bout-responsive,True,bout-responsive,roi:p2:f734,L396_f01
All neurons,all_neurons,all,2,736,ipsi,bout,0.046021,4.0,bout-responsive,True,weak-response,roi:p2:f736,L396_f01
All neurons,all_neurons,all,2,757,ipsi,bout,0.06793433,4.0,bout-responsive,True,weak-response,roi:p2:f757,L396_f01
All neurons,all_neurons,all,2,819,ipsi,bout,0.11201419,4.0,bout-responsive,True,bout-responsive,roi:p2:f819,L396_f01
All neurons,all_neurons,all,2,824,ipsi,bout,0.09895102,4.0,bout-responsive,True,weak-response,roi:p2:f824,L396_f01
All neurons,all_neurons,all,2,885,ipsi,bout,0.16806856,4.0,bout-responsive,True,weak-response,roi:p2:f885,L396_f01
All neurons,all_neurons,all,2,886,ipsi,bout,0.07186081,4.0,bout-responsive,True,weak-response,roi:p2:f886,L396_f01
All neurons,all_neurons,all,2,894,ipsi,bout,0.07550238,4.0,bout-responsive,True,weak-response,roi:p2:f894,L396_f01
All neurons,all_neurons,all,2,903,ipsi,bout,0.06585441,4.0,bout-responsive,True,weak-response,roi:p2:f903,L396_f01
All neurons,all_neurons,all,3,8,ipsi,bout,0.1358068,4.0,bout-responsive,True,bout-responsive,roi:p3:f8,L396_f01
All neurons,all_neurons,all,3,19,ipsi,bout,0.4749077,4.0,bout-responsive,True,bout-responsive,roi:p3:f19,L396_f01
All neurons,all_neurons,all,3,66,ipsi,bout,0.080475755,4.0,bout-responsive,True,weak-response,roi:p3:f66,L396_f01
All neurons,all_neurons,all,3,148,ipsi,bout,0.046663314,4.0,bout-responsive,True,weak-response,roi:p3:f148,L396_f01
All neurons,all_neurons,all,3,153,ipsi,bout,0.08256615,4.0,bout-responsive,True,weak-response,roi:p3:f153,L396_f01
All neurons,all_neurons,all,3,157,ipsi,bout,0.07786378,4.0,bout-responsive,True,weak-response,roi:p3:f157,L396_f01
All neurons,all_neurons,all,3,158,ipsi,bout,0.12232274,4.0,bout-responsive,True,weak-response,roi:p3:f158,L396_f01
All neurons,all_neurons,all,3,159,ipsi,bout,0.1177059,4.0,bout-responsive,True,weak-response,roi:p3:f159,L396_f01
All neurons,all_neurons,all,3,163,ipsi,bout,0.12564795,4.0,bout-responsive,True,weak-response,roi:p3:f163,L396_f01
All neurons,all_neurons,all,3,166,ipsi,bout,0.09542568,4.0,bout-responsive,True,weak-response,roi:p3:f166,L396_f01
All neurons,all_neurons,all,3,171,ipsi,bout,0.54926264,4.0,bout-responsive,True,bout-responsive,roi:p3:f171,L396_f01
All neurons,all_neurons,all,3,176,ipsi,bout,0.17400737,4.0,bout-responsive,True,bout-responsive,roi:p3:f176,L396_f01
All neurons,all_neurons,all,3,177,ipsi,bout,0.39078218,4.0,bout-responsive,True,bout-responsive,roi:p3:f177,L396_f01
All neurons,all_neurons,all,3,180,ipsi,bout,0.36343002,4.0,bout-responsive,True,bout-responsive,roi:p3:f180,L396_f01
All neurons,all_neurons,all,3,186,ipsi,bout,0.33864307,4.0,bout-responsive,True,bout-responsive,roi:p3:f186,L396_f01
All neurons,all_neurons,all,3,189,ipsi,bout,0.4724563,4.0,bout-responsive,True,bout-responsive,roi:p3:f189,L396_f01
All neurons,all_neurons,all,3,194,ipsi,bout,0.0970319,4.0,bout-responsive,True,weak-response,roi:p3:f194,L396_f01
All neurons,all_neurons,all,3,195,ipsi,bout,0.034370765,4.0,bout-responsive,True,weak-response,roi:p3:f195,L396_f01
All neurons,all_neurons,all,3,197,ipsi,bout,0.44983566,4.0,bout-responsive,True,bout-responsive,roi:p3:f197,L396_f01
All neurons,all_neurons,all,3,198,ipsi,bout,0.06320983,4.0,bout-responsive,True,weak-response,roi:p3:f198,L396_f01
All neurons,all_neurons,all,3,200,ipsi,bout,0.16244292,4.0,bout-responsive,True,bout-responsive,roi:p3:f200,L396_f01
All neurons,all_neurons,all,3,201,ipsi,bout,0.40554994,4.0,bout-responsive,True,bout-responsive,roi:p3:f201,L396_f01
All neurons,all_neurons,all,3,205,ipsi,bout,0.14146313,4.0,bout-responsive,True,weak-response,roi:p3:f205,L396_f01
All neurons,all_neurons,all,3,209,ipsi,bout,0.21309467,4.0,bout-responsive,True,bout-responsive,roi:p3:f209,L396_f01
All neurons,all_neurons,all,3,210,ipsi,bout,0.07011502,4.0,bout-responsive,True,weak-response,roi:p3:f210,L396_f01
All neurons,all_neurons,all,3,216,ipsi,bout,0.42121956,4.0,bout-responsive,True,bout-responsive,roi:p3:f216,L396_f01
All neurons,all_neurons,all,3,218,ipsi,bout,0.15761587,4.0,bout-responsive,True,bout-responsive,roi:p3:f218,L396_f01
All neurons,all_neurons,all,3,220,ipsi,bout,0.6447406,4.0,bout-responsive,True,bout-responsive,roi:p3:f220,L396_f01
All neurons,all_neurons,all,3,226,ipsi,bout,0.1345237,4.0,bout-responsive,True,weak-response,roi:p3:f226,L396_f01
All neurons,all_neurons,all,3,227,ipsi,bout,0.6477611,4.0,bout-responsive,True,bout-responsive,roi:p3:f227,L396_f01
All neurons,all_neurons,all,3,229,ipsi,bout,0.10948101,4.0,bout-responsive,True,weak-response,roi:p3:f229,L396_f01
All neurons,all_neurons,all,3,238,ipsi,bout,0.104015425,4.0,bout-responsive,True,weak-response,roi:p3:f238,L396_f01
All neurons,all_neurons,all,3,239,ipsi,bout,1.0941645,4.0,bout-responsive,True,bout-responsive,roi:p3:f239,L396_f01
All neurons,all_neurons,all,3,240,ipsi,bout,0.2682907,4.0,bout-responsive,True,bout-responsive,roi:p3:f240,L396_f01
All neurons,all_neurons,all,3,241,ipsi,bout,0.3861624,4.0,bout-responsive,True,bout-responsive,roi:p3:f241,L396_f01
All neurons,all_neurons,all,3,244,ipsi,bout,0.4492383,4.0,bout-responsive,True,bout-responsive,roi:p3:f244,L396_f01
All neurons,all_neurons,all,3,253,ipsi,bout,0.690453,4.0,bout-responsive,True,bout-responsive,roi:p3:f253,L396_f01
All neurons,all_neurons,all,3,261,ipsi,bout,0.5101067,4.0,bout-responsive,True,bout-responsive,roi:p3:f261,L396_f01
All neurons,all_neurons,all,3,267,ipsi,bout,0.1947995,4.0,bout-responsive,True,weak-response,roi:p3:f267,L396_f01
All neurons,all_neurons,all,3,269,ipsi,bout,0.21864647,4.0,bout-responsive,True,bout-responsive,roi:p3:f269,L396_f01
All neurons,all_neurons,all,3,270,ipsi,bout,0.37928262,4.0,bout-responsive,True,bout-responsive,roi:p3:f270,L396_f01
All neurons,all_neurons,all,3,271,ipsi,bout,0.11824857,4.0,bout-responsive,True,bout-responsive,roi:p3:f271,L396_f01
All neurons,all_neurons,all,3,272,ipsi,bout,0.58646345,4.0,bout-responsive,True,bout-responsive,roi:p3:f272,L396_f01
All neurons,all_neurons,all,3,277,ipsi,bout,0.19748908,4.0,bout-responsive,True,bout-responsive,roi:p3:f277,L396_f01
All neurons,all_neurons,all,3,278,ipsi,bout,0.2573695,4.0,bout-responsive,True,bout-responsive,roi:p3:f278,L396_f01
All neurons,all_neurons,all,3,279,ipsi,bout,0.45461726,4.0,bout-responsive,True,bout-responsive,roi:p3:f279,L396_f01
All neurons,all_neurons,all,3,281,ipsi,bout,0.54719937,4.0,bout-responsive,True,bout-responsive,roi:p3:f281,L396_f01
All neurons,all_neurons,all,3,289,ipsi,bout,0.11902196,4.0,bout-responsive,True,weak-response,roi:p3:f289,L396_f01
All neurons,all_neurons,all,3,295,ipsi,bout,0.16579206,4.0,bout-responsive,True,weak-response,roi:p3:f295,L396_f01
All neurons,all_neurons,all,3,296,ipsi,bout,0.17829205,4.0,bout-responsive,True,bout-responsive,roi:p3:f296,L396_f01
All neurons,all_neurons,all,3,301,ipsi,bout,0.36682916,4.0,bout-responsive,True,bout-responsive,roi:p3:f301,L396_f01
All neurons,all_neurons,all,3,303,ipsi,bout,0.10157798,4.0,bout-responsive,True,weak-response,roi:p3:f303,L396_f01
All neurons,all_neurons,all,3,304,ipsi,bout,0.25502363,4.0,bout-responsive,True,weak-response,roi:p3:f304,L396_f01
All neurons,all_neurons,all,3,306,ipsi,bout,0.087618746,4.0,bout-responsive,True,weak-response,roi:p3:f306,L396_f01
All neurons,all_neurons,all,3,307,ipsi,bout,0.087882735,4.0,bout-responsive,True,weak-response,roi:p3:f307,L396_f01
All neurons,all_neurons,all,3,308,ipsi,bout,0.81208324,4.0,bout-responsive,True,bout-responsive,roi:p3:f308,L396_f01
All neurons,all_neurons,all,3,310,ipsi,bout,0.3630354,4.0,bout-responsive,True,bout-responsive,roi:p3:f310,L396_f01
All neurons,all_neurons,all,3,313,ipsi,bout,0.08796846,4.0,bout-responsive,True,weak-response,roi:p3:f313,L396_f01
All neurons,all_neurons,all,3,316,ipsi,bout,0.5872469,4.0,bout-responsive,True,bout-responsive,roi:p3:f316,L396_f01
All neurons,all_neurons,all,3,319,ipsi,bout,0.28781596,4.0,bout-responsive,True,bout-responsive,roi:p3:f319,L396_f01
All neurons,all_neurons,all,3,320,ipsi,bout,0.15653533,4.0,bout-responsive,True,weak-response,roi:p3:f320,L396_f01
All neurons,all_neurons,all,3,321,ipsi,bout,0.11405907,4.0,bout-responsive,True,weak-response,roi:p3:f321,L396_f01
All neurons,all_neurons,all,3,326,ipsi,bout,0.21286486,4.0,bout-responsive,True,weak-response,roi:p3:f326,L396_f01
All neurons,all_neurons,all,3,327,ipsi,bout,0.10246846,4.0,bout-responsive,True,weak-response,roi:p3:f327,L396_f01
All neurons,all_neurons,all,3,330,ipsi,bout,0.104693264,4.0,bout-responsive,True,weak-response,roi:p3:f330,L396_f01
All neurons,all_neurons,all,3,333,ipsi,bout,0.111528076,4.0,bout-responsive,True,weak-response,roi:p3:f333,L396_f01
All neurons,all_neurons,all,3,334,ipsi,bout,0.06860595,4.0,bout-responsive,True,weak-response,roi:p3:f334,L396_f01
All neurons,all_neurons,all,3,336,ipsi,bout,0.12965693,4.0,bout-responsive,True,weak-response,roi:p3:f336,L396_f01
All neurons,all_neurons,all,3,337,ipsi,bout,0.25943208,4.0,bout-responsive,True,bout-responsive,roi:p3:f337,L396_f01
All neurons,all_neurons,all,3,345,ipsi,bout,0.3299877,4.0,bout-responsive,True,weak-response,roi:p3:f345,L396_f01
All neurons,all_neurons,all,3,346,ipsi,bout,0.23567806,4.0,bout-responsive,True,bout-responsive,roi:p3:f346,L396_f01
All neurons,all_neurons,all,3,347,ipsi,bout,0.09096148,4.0,bout-responsive,True,weak-response,roi:p3:f347,L396_f01
All neurons,all_neurons,all,3,348,ipsi,bout,0.076648414,4.0,bout-responsive,True,weak-response,roi:p3:f348,L396_f01
All neurons,all_neurons,all,3,358,ipsi,bout,0.09585721,4.0,bout-responsive,True,weak-response,roi:p3:f358,L396_f01
All neurons,all_neurons,all,3,361,ipsi,bout,0.6195994,4.0,bout-responsive,True,bout-responsive,roi:p3:f361,L396_f01
All neurons,all_neurons,all,3,366,ipsi,bout,0.06410788,4.0,bout-responsive,True,bout-responsive,roi:p3:f366,L396_f01
All neurons,all_neurons,all,3,370,ipsi,bout,0.40397167,4.0,bout-responsive,True,bout-responsive,roi:p3:f370,L396_f01
All neurons,all_neurons,all,3,374,ipsi,bout,0.096351705,4.0,bout-responsive,True,weak-response,roi:p3:f374,L396_f01
All neurons,all_neurons,all,3,382,ipsi,bout,0.14631686,4.0,bout-responsive,True,weak-response,roi:p3:f382,L396_f01
All neurons,all_neurons,all,3,388,ipsi,bout,0.12081383,4.0,bout-responsive,True,weak-response,roi:p3:f388,L396_f01
All neurons,all_neurons,all,3,390,ipsi,bout,0.08375059,4.0,bout-responsive,True,weak-response,roi:p3:f390,L396_f01
All neurons,all_neurons,all,3,392,ipsi,bout,0.08753302,4.0,bout-responsive,True,weak-response,roi:p3:f392,L396_f01
All neurons,all_neurons,all,3,393,ipsi,bout,0.34136954,4.0,bout-responsive,True,bout-responsive,roi:p3:f393,L396_f01
All neurons,all_neurons,all,3,399,ipsi,bout,0.08162724,4.0,bout-responsive,True,weak-response,roi:p3:f399,L396_f01
All neurons,all_neurons,all,3,403,ipsi,bout,0.04778195,4.0,bout-responsive,True,weak-response,roi:p3:f403,L396_f01
All neurons,all_neurons,all,3,418,ipsi,bout,0.063263446,4.0,bout-responsive,True,bout-responsive,roi:p3:f418,L396_f01
All neurons,all_neurons,all,3,423,ipsi,bout,0.17612179,4.0,bout-responsive,True,weak-response,roi:p3:f423,L396_f01
All neurons,all_neurons,all,3,425,ipsi,bout,0.115027696,4.0,bout-responsive,True,bout-responsive,roi:p3:f425,L396_f01
All neurons,all_neurons,all,3,433,ipsi,bout,0.22459033,4.0,bout-responsive,True,bout-responsive,roi:p3:f433,L396_f01
All neurons,all_neurons,all,3,434,ipsi,bout,0.123952486,4.0,bout-responsive,True,weak-response,roi:p3:f434,L396_f01
All neurons,all_neurons,all,3,438,ipsi,bout,0.08158037,4.0,bout-responsive,True,bout-responsive,roi:p3:f438,L396_f01
All neurons,all_neurons,all,3,446,ipsi,bout,0.096698284,4.0,bout-responsive,True,bout-responsive,roi:p3:f446,L396_f01
All neurons,all_neurons,all,3,447,ipsi,bout,0.08495311,4.0,bout-responsive,True,weak-response,roi:p3:f447,L396_f01
All neurons,all_neurons,all,3,450,ipsi,bout,0.17811571,4.0,bout-responsive,True,bout-responsive,roi:p3:f450,L396_f01
All neurons,all_neurons,all,3,453,ipsi,bout,0.11058933,4.0,bout-responsive,True,weak-response,roi:p3:f453,L396_f01
All neurons,all_neurons,all,3,454,ipsi,bout,0.085819334,4.0,bout-responsive,True,bout-responsive,roi:p3:f454,L396_f01
All neurons,all_neurons,all,3,455,ipsi,bout,0.30056766,4.0,bout-responsive,True,weak-response,roi:p3:f455,L396_f01
All neurons,all_neurons,all,3,458,ipsi,bout,0.11875799,4.0,bout-responsive,True,bout-responsive,roi:p3:f458,L396_f01
All neurons,all_neurons,all,3,466,ipsi,bout,0.08126304,4.0,bout-responsive,True,weak-response,roi:p3:f466,L396_f01
All neurons,all_neurons,all,3,470,ipsi,bout,0.08739121,4.0,bout-responsive,True,weak-response,roi:p3:f470,L396_f01
All neurons,all_neurons,all,3,474,ipsi,bout,0.23680711,4.0,bout-responsive,True,bout-responsive,roi:p3:f474,L396_f01
All neurons,all_neurons,all,3,475,ipsi,bout,0.061581552,4.0,bout-responsive,True,bout-responsive,roi:p3:f475,L396_f01
All neurons,all_neurons,all,3,476,ipsi,bout,0.055011343,4.0,bout-responsive,True,weak-response,roi:p3:f476,L396_f01
All neurons,all_neurons,all,3,479,ipsi,bout,0.06584239,4.0,bout-responsive,True,weak-response,roi:p3:f479,L396_f01
All neurons,all_neurons,all,3,480,ipsi,bout,0.05358818,4.0,bout-responsive,True,weak-response,roi:p3:f480,L396_f01
All neurons,all_neurons,all,3,483,ipsi,bout,0.110447146,4.0,bout-responsive,True,bout-responsive,roi:p3:f483,L396_f01
All neurons,all_neurons,all,3,491,ipsi,bout,0.08009502,4.0,bout-responsive,True,weak-response,roi:p3:f491,L396_f01
All neurons,all_neurons,all,3,493,ipsi,bout,0.12988205,4.0,bout-responsive,True,bout-responsive,roi:p3:f493,L396_f01
All neurons,all_neurons,all,3,498,ipsi,bout,0.06676426,4.0,bout-responsive,True,weak-response,roi:p3:f498,L396_f01
All neurons,all_neurons,all,3,500,ipsi,bout,0.15357101,4.0,bout-responsive,True,weak-response,roi:p3:f500,L396_f01
